tweet_no	tweet_text	q1_label	q2_label	q3_label	q4_label	q5_label	q6_label	q7_label
119	@realDonaldTrop، يا سيدي العزيز - رجاءً تقدم وكن قائداً - بينما كنت تثرثر عن الخدع والأخبار المزيفة، فإن وباء COVID-19 قد ضرب جميع أنحاء أمريكا، وقد ملأ USERID وآخرون فجوة القيادة في هذا البلد، قُد أو ابتعد عن طريقهم.	yes	yes	yes	yes	no	no	yes
120	"آسف، ليس هناك عودة من القول أن كل هذا كان ""حجّة"". أنا لا أهتم بشأن ""تغيير النبرة""، ""تغيير القلب""، لا شيء. أنتم أيها الملاعين أخذتم وضعاً خطيراً وعرّضتم جميعاً للخطر فقط للدفاع عن المتعصبين. تباً لكم. لست آسفاً. #Corona فيروس نقص المناعة البشرية."	no	nan	nan	nan	nan	yes	yes
121	"سجلت شرطة دلهي قضية بموجب المادة 509 من قانون العقوبات الهندي ضد رجل زعم أنه بصق على امرأة تنتمي إلى مانيبور ودعا لها ""كورونا"" في فيجاي ناغار منطقة شمال دلهي الليلة الماضية."	yes	no	no	no	no	no	no
122	"""فيروس كورونا لن ينتشر خارج الصين، نحن بحاجة إلى أن لا نقلق"" هل تحدث هذا الرجل عن شيء معقول من قبل؟"	yes	no	no	yes	yes	no	no
123	هذه الصورة المتداولة حول حالة من #COVID19 في كانو يُزعم أن USERID ذكرت من قبل FALSE هذه الصورة تم التلاعب بها لنشر الخوف وتفاصيل الذعر عن الحالات المؤكدة يمكن العثور عليها عن طريق العنوان #FactsNotFare #COVID19Geria URL	yes	nan	yes	yes	yes	yes	yes
124	"راند بول، الرجل الذي عارض مشروع قانون إغاثة فيروسات #Corona والإجازة المرضية المدفوعة الأجر، كان اختباره إيجابياً في 22 مارس/آذار، وهو على حساب دفع ترك والده، وعضو الكونجرس السابق، رون بول، نشر مقالاً بعنوان ""الكورونا فيروس الهوكس"" في 17 مارس/آذار."	yes	no	nan	yes	yes	no	no
125	عندما كانت الهند تحارب كورونا، كانت خنازير مثل USERID تشارك الأخبار المزيفة لإنشاء Panic للكونجرس الدعاية. لا يوجد نقص في الممتلكات الشخصية. كان طلاب كلية الطب يختبرون الممتلكات الشخصية كما يمكن استخدامها إذا حدث نقص. URL.	yes	nan	yes	yes	yes	yes	yes
126	إن أخبار فوكس تعرض مشاهديهم للخطر من خلال جعلهم يعتقدون أن وباء COVID-19 كان خدعة. ثم يعرض هؤلاء المشاهدون كافة سكان الولايات المتحدة للخطر، وفقد العديد من الناس أرواحهم. وينبغي لأخبار فوكس أن تواجه دعوى جماعية لتحميلهم المسؤولية.	no	nan	nan	nan	nan	no	yes
127	"هذه ليست تغريدة مؤامرة ولكن أعتقد حقاً أن COVID-19 كان هنا في أمريكا لفترة من الوقت. هل تتذكرون يا رفاق كم كان الجميع مرضاً خلال العطلات/أوائل يناير؟ وكيف كان الجميع يقولون أن لديهم ""الإنفلونزا"" و""الإنفلونزا لم تنجح""؟"	no	nan	nan	nan	nan	yes	yes
128	"شركة ""فوكس نيوز"" تدعي أنها لم تدع ""كوفيد-19"" بالخدعة، لنتحقق من الإيصالات."	yes	no	yes	yes	yes	no	no
129	إذا كان يو يحب الإنسانية، ثم توقف عن إرسال أي مزيّف msg abt #Hantaفيروس لتجنب الذعر، عندما نحن بالفعل hv بما فيه الكفاية لمحاربة wid #Corona فيروس. هانتا ينتشر الفيروس فقط من بول أو فوائز أو لعاب حيوان مصاب. Pl تعليم نفسك و RT للآخرين لفهم. #NoFakeNews URL. #NoFakeNews URL.	yes	no	yes	no	yes	no	no
130	خارج شيكاغو الآن فقط الآن #Corona الفيروس # قوة الخرق #القطار العسكري #Notahoax URL	no	nan	nan	nan	nan	no	no
131	فيروس كورونا: نشر مؤسسة AltNews، وشركة Shechar Gupta وآخرون مطالبات غير موثقة عن طريق حساب تويتر مزيف URL	yes	no	yes	yes	yes	no	no
132	"رسالة من وزارة الإعلام: ""يُحث الجمهور العام بموجب هذه الرسالة على تجاهل أي مذكرة صوتية تعمم على موقع WatsApp أن طائرة هليكوبتر سترش ""مضادات فيروسات"" في جميع أنحاء الأمة بحلول الساعة 11:00 مساءً. وهذه الأخبار زائفة وينبغي تجاهلها بالكامل."" RT #COVID19"	yes	no	yes	no	no	no	no
133	"""نحن ممرضون"": 10 ممرضات وممرضات؛ أطباء يشرحون كيف يبدو الأمر لمحاربة #COVID19 بدون أقنعة وجه كافية. كيف أعرف أن هذه ليست أخبار مزيفة؟ لأن طفلي ممرضة وحدة العناية المركزة في كاليفورنيا. لم يكن لديهم ما يكفي من #N95marks منذ البداية. # get MePE 1 URL."	no	nan	nan	nan	nan	no	yes
134	أنشئ حساباً مزيفاً - أخبار زائفة تويت - سيقوم الصحفيون المراسلون المراسلون TRT & amp; Quut RT - ثم سيقوم المراسل الأصلي بتجزئة RT - إنشاء ذعر - قل آسف - تعطيل الحساب URL	no	nan	nan	nan	nan	no	no
135	قام الحزب الشيوعي الصيني بقمع المعلومات المتعلقة باندلاع العدد #COVID19 من العالم لأغراض سياسية. فبدلاً من المساءلة فإنهم ينشطون في دفع حملة دعائية نظرية المؤامرة ضد الولايات المتحدة. USERID / USERID URL.	yes	nan	yes	yes	yes	yes	yes
136	TOP #COVID19-FacePalm DOCTOR 1 DR HT Ong. Cardiologicology Penang. مجلس مدينة لوان المجلس التنفيذي Sebab NA تمرين Masa MCO 2 د. ادهام. مينوم هواء باناس untuk buunuh. معلومات زائفة.	no	nan	nan	nan	nan	no	no
137	فقط في: 38 سنة من العمر #Covid19 رجل إيجابي يموت في باتنا. لديه مشاكل كلوية خطيرة تسمح بالفشل الكلوي بعد فترة وجيزة من العودة من قطر. مما يجعل هذا الموت الأول 'الفيروس مرتبط' لشخص ليس من كبار المواطنين.	yes	nan	yes	no	yes	no	no
138	#Pharma Fausi-الذي بنى حياته المهنية الكاملة على BOGUS فيروس نقص المناعة البشرية-السببية عن طريق دفع #العلوم المزيفة للجهاز المناعي والمخابرات؛ السيطرة الإمبريالية للأكاديميين المستعبدين، يعتقد الآن انه سوف يفلت من هذه الخدعة الحالية على رعب #Corona فيروس الجمهور الأمريكي. ليس!	yes	yes	yes	yes	yes	yes	yes
139	"ضع كلمة ""Fake News playbook. ضع كلمة ""FALSE"" في حروف أرجوانية كبيرة على عمود كيو تظهر بوضوح كيف أن وباء #Covid19 لا يمكن أن يكون حادثا، على أمل أن الجمهور لن يرى إلى أي مدى خارج الانحراف المعياري كل الطرق التي يضر بها ترامب هو. URL"	no	nan	nan	nan	nan	yes	yes
140	"""لا أحد يريد أن يقترب مني."" بعد أن سجلت نيجيريا أول حالة إيجابية لها #COVID19، قصة انتشرت على وسائل الإعلام الاجتماعية. ادعت أن سائق سيارة أجرة المريض كان يطالب بدفعة لا لنشر المرض. القصة كانت مزيفة، ولكن التأثير على جود كان حقيقياً جداً."	yes	no	yes	no	no	no	no
141	إصرخوا إلى USERID & amp; USERID هذا هو ما تبدو عليه القيادة الحقيقية. إنهم يركلون المؤخرات و المؤخرات ؛ يفعلون ذلك W / تعاطف & amp ؛ الاحترام ، العناية بمواطنينا في حين يحاول ترامب لجعلنا نعتقد أنه غيّر رأيه	no	nan	nan	nan	nan	no	yes
142	كنت بدأت أعتقد أن الخوف من فيروس كورونا كان في الواقع شيئاً يدعو للقلق. ثم حدث هذا التحرك من قبل بيلوسي، وأصبح كل شيء واضحاً مرة أخرى. COVID-19 هو خدعة.	yes	yes	yes	yes	yes	yes	yes
143	جدول (ترامب) الزمني للتعامل مع أزمة الكورون: قبل شهر واحد: إنها خدعة. طريقة متجاوزة. قبل أسبوعين: هذا خطير. يجب أن نتخذ إجراءات لمنع انتشاره. هذا الأسبوع:	yes	nan	yes	yes	yes	yes	yes
144	أعرف الحقائق عن #COVID19. لا تتشارك في الإشاعات و المسامع؛ لا تنشر معلومات مضللة بشكل غير متعمد. الفدرالية، الولاية و المصباح؛ الحكومات المحلية تقوم بنشر معلومات حديثة ودقيقة. للمساعدة في تمييز الإشاعة عن الحقيقة، انظر USERID Corona momers control: URL URL: URL URL URL URL: URL URL URL: URL	yes	no	yes	no	no	no	no
145	وتفيد التقارير أن المرضى الذين لديهم #COVID19 لديهم أمراض تنفسية خفيفة إلى شديدة. وتشمل الأعراض الحمى أو السعال أو قصر التنفس. تعلم المزيد عن أعراض COVID-19: URL URL URL	yes	no	yes	no	no	no	no
146	USERID يرسل مشروع قانون إلى البرلمان: - حالة الطوارئ حتى نهاية عام 2020 - قاعدة بمرسوم - تعليق البرلمان - لا انتخابات/استفتاءات مفاجئة - نشر أخبار واشاعات زائفة يعاقب عليها بالسجن لمدة تصل إلى 5 سنوات #COVID19 URL	yes	nan	yes	no	yes	no	yes
147	يُناشد موظفو شركة طيران الجميع ألا ينشروا الشائعات، وبدلاً من ذلك يُعلّموا نفسك أن تُعلّم؛ آخرون حول #COVID19، بعد أن تُضايق من قِبَل الناس في مجتمعها السكني لإدعاء نشر #Corona فيروس. URL.	yes	no	yes	no	no	no	no
148	من العار أن يقوم شخص من سمعتك بنشر أخبار/فتات وهمية في كراهية عمياء للهند وتقاليدها. لقد ظهرت الهند كعلامة على الاحترام في الشرفات بناء على دعوة من رئيس الوزراء USERID للتصفيق للأطباء، والصحة، فضلاً عن العاملين في حالات الطوارئ. لم يكن هناك أي سبب آخر.	yes	nan	yes	yes	no	no	no
149	"""أخبار أخرى زائفة"" يتم تأليفها في الهند هي الهند هي بلد نباتي، لذلك فإنها لن تتأثر من قبل #Corona Virus مثل الصين. الخضرة و المصباح. #Corona ليس لديها أي اتصال. + نباتية الهند هي أسطورة، 80٪ الهنود آكلو لحوم! URL! URL"	yes	no	yes	no	yes	no	no
150	"هناك مقال يدّعي أنّ ""أوغندا تؤكّد الحالة الأولى من فيروس كورونا"" - هذا ليس صحيحاً ومطلقاً FAKE. الناس، يرجى التوقف عن نشر الإشاعات. فرقنا تعمل على مدار الساعة لحمايتكم وابقاء COVID بعيداً عن URL"	yes	nan	yes	no	yes	no	no
151	تحذير الإحتيال الذي نشرته هذا الصباح، يرجى قراءته والمشاركة فيه - فرانك فيغليوززي: تحذير من الإحتيال كورونافيروس: من قسائم ستاربكس المزيفة إلى الإحتيال من دافعي الضرائب،	yes	nan	yes	no	no	no	yes
152	وأفاد موقع على الإنترنت كذباً بأن الحكومة من المرجح أن تفرض حالة طوارئ مالية في الهند لمعالجة الأزمة التي سببها #Covid19، وتجدر الإشارة إلى أن القصة خبيثة ومزيفة وأنه لا توجد خطة من هذا القبيل.	yes	no	yes	no	yes	no	no
